user_id,business_id,text,date,compliment_count
ludhQ7t2y0VjipY_knXxBg,U0ICWpbd1C0GD9SpIv3bSA,NY Strip is a great value.  HUGE piece of beef and can be stretched into two meals if you halve the steak and baked potato!,2017-08-06 03:08:44,0
UzwyDxJzOVocGcxTUW7j9Q,9b-LZWsj75mmfMYuChXDkg,Best drinks in Tampa!,2013-06-15 01:47:53,0
fRTGhUovTkqmDH8mxigP3Q,tcJe4J121rEwR2AiG9fSKw,Make sure you check your order and your receipt. They WILL get your order wrong and charge you for something else.,2013-12-07 16:51:18,0
xCrZ97LJEiV8YqRqaU-rSg,v5jxpGnKbx3vVxs28dgokQ,Go in and try the crispy chicken over fried rice,2014-04-27 18:24:45,0
qIT5vJkfIrzuzn6PMe4q0g,oqy15jhe1lOXttEvd4Srog,"Great food, great atmosphere and service! Taco Tuesday is the bomb.",2015-07-07 22:09:40,0
Sv40Ui9itYMVeyRygFXLYQ,RnURR_OfKGejCsEshpS0ww,"Beautiful location, amazing food and service. Definitely will be back!!",2017-08-19 16:20:35,0
haebF6ELoYWkHcwODPPBmw,USleU89txaknVADlMhUtnQ,Yummy,2012-05-20 17:21:48,0
ua1LH52o23zsT5yL2PQT3Q,pP2Rm4rJyloEQbddwXyV-Q,The fried potatoes...get some!,2012-03-03 02:20:41,0
fSR8LJJ0Aa3w8HoaGyXYCA,_NABSEMOFV2axCK7jbY2OA,Really cute and vegan!,2013-12-10 20:39:21,0
8_d0E5vMWumPDP86ErwVow,jkGQQ4_LgJx3hwPtCFkzbQ,Cool place to grab a pretty unique dessert it is pricey though so keep that in mind.,2015-06-21 14:24:53,0
pCpZ6KF0vCOF3fyj9W8iMg,GC3rq2K7Sjd9BbUdcrHrvw,"No sit-down service, but they do have seating, a bathroom, and TV while you wait for an order.",2016-06-12 22:47:22,0
iUtXel4T_Z-ozOi0IY0aEg,ajGbu7IlLBjmN9E982k1ww,Rude people then need to be shut down.,2016-08-09 23:11:17,0
C0CYjMaM97Z2_C1RARCsMw,Kp-oPqTLqsdBRckvbEwnMw,jimmy b's is always my fav time for music and fun on the beach... great time as usual for labor day,2012-09-02 05:28:43,0
yKmbMDXNeLmghuUf0IcVMQ,7mkMWhUHTMFF4SSvOGK-Vw,Fun simple concept. Perfectly cooked fish tacos. Should have been served with 2 tortillas per taco. And salsa is not included...???  You have to order it as a separate side which irritated me so I had a high end Taco experience with Chalula.  Cocktail (a chili pineapple concoction) was $10 and not very strong or spicy.  Not super impressed but good enough that I will try it again.,2016-11-14 02:05:21,1
hhgyq_Kd8gvfeutaqYEkNQ,v-qDdlIXikYyh65Qij9fpA,These were pretty good. I'd order again.  It took two.,2017-03-17 23:58:42,0
6z4_A5LXDslv-q3gXz87Eg,0d1dpaZqcm7litFOJl7atA,Fantastic brunch and frose!,2017-09-24 13:07:27,0
HI3CVYpg_GXNl0P-dC8KDA,0YqAViD6NPW4J6gpbCVAFQ,Quiet on a late Sunday night,2011-04-18 04:30:17,0
VRkv17cgz3qDw_6XbqwyIg,MZPkLl7tffRqTaPqaephkg,Try the wings!  Their blue cheese is also amazing!,2017-02-07 15:18:32,0
7DOKnmxRpS8_Lnr4lkb7UA,rU8HgGMR8Qd8_SkvKANdEA,"Food was good, but slow and inattentive service.",2013-01-27 23:10:23,0
MvrGDIrZv8pL_NYWrb9fLw,bEbR2yWehH53TsLWnWCfvw,Absolutely the best. ..,2013-08-02 12:18:50,0
AcGBRI0xZCuQ1Z85zFVLWw,Dtuf4vD0znzwJW9vk3iTNw,Best. Miso soup. Ever.,2011-05-21 23:59:56,0
ULmcABxZH5LwwmYn7YtgUQ,7WZ5EGb-Xk_uxQTWc52P4w,"Place was closed early on a sat night, go to Aston diner, much better food!",2016-08-21 22:06:25,0
6ObFF8-uKnOAlXuSH4TlyQ,FWSrX0STBYk1f_c6FBdFVw,Shopping Bazaar today and tomorrow. April 13-14th!,2013-04-13 21:26:33,0
GqPMNFeJ4Ta2MLq2IPW6rQ,Scd-rcsQCn60t1sHHFv-og,Parking is a premium. ..but worth the hassle,2014-02-01 14:46:33,0
QtBxyayw_7S9dc96FMHh7Q,LVNt93fRgTR0C-eubUshbQ,One of the best (if not then THEE best) filets in Philly. Love the cook here and never leave disappointed with it.,2014-10-01 20:47:11,0
EjAZFc4IeRGAxpTp_9WnBg,fCDMLD21ypv1XZ_EyafCkQ,New Juice Bar nextdoor!,2015-01-20 17:25:37,0
7JnpbwYTxhELyg1uyFiXoA,oXr3EhnQCqA8SNWIZ3H4Fg,Always good service and great food.,2017-03-20 11:46:11,0
soE807MzRd16qyzb3pjmmg,1KpNlu8VM8ukw3uOzmMFPA,Very touristy. Overpriced alcohol. Great live music @ 7. Overpriced food. Nothing too special. With the 'pilsner' you get a souvenir cup!,2012-01-14 21:45:50,0
bwq4VuSXz4Xx1P9CPQIwCg,PeQjA9ciksbpvp4HoU84tQ,"Kinda scary from the outside, and the menu is not friendly to non Koreans, but great food. Sometimes ya just gotta muttle through!",2011-04-17 01:15:06,0
m3W7jlleWNuXjczFOLTHbw,uZHAl4kFY2lfHcDMC5vQjA,Best Port of Subs in Reno/Sparks,2014-02-17 19:12:06,1
kfWzWvqSWiBX9oG8nfj6vw,8JoO_AUqcqjwHiMrRvaGIg,They are finally open again and accepting credit/debit.,2015-04-12 02:35:17,0
3SWkkkWMNzV1Nws3oZCwKQ,NJZz81RcWg_rvA_zdKJ3xw,Good selection of local beer! Check the board for specials.,2012-01-01 01:20:56,0
khgj-bllN4wbgykJ3MSL-w,kRvZUnDK3Rn7a7WvGUZ6QQ,Make a reservation and get here early,2013-07-29 22:42:57,0
2Rj4ESvABPu_sz4EhwJkcw,e9YiQo_CGJrnjJXBilAEWQ,awesome  $4 bloody marys!!,2015-08-29 19:33:34,0
zg868OaUB7y8eowPiyKkZQ,6dDC5PSmPEoJYuM8r8dN_A,"Best butcher shop, and one of the only remaining, in Reno. Fish selection is excellent too.",2017-04-29 19:01:09,1
rTKK_-3W3gIQEohj0QSFWA,LTTRaIO-p4zjvXtw9zm1Wg,"For large parties plan ahead and expect to be told to limit your entrees to a selection of five or less to expedite the cooking process, as everything is made to order. 

If you deviate from the recommendations be prepared for delays.",2016-08-03 14:18:07,0
PtLH6hW29RFonaXB2Wrtdg,nTEmSvz8_DK-iK3miQFCwA,They've got Hop Head! Best.Beer.Ever.,2010-05-27 04:44:22,0
oWsF8bxZdwRymJCat7x8gA,czMJC9pUOMuxse5cEh_lbQ,"Blackened fish tacos were great! Valerie, our server, was awesome!",2015-11-28 01:01:51,0
RrSJacJC8pzT1gD0nxAQQA,a3bZJ-XVjDLS6cs5VuEFOg,Sold out!,2012-04-08 00:45:21,0
zdw1jwmw1TNLZgu_is_Seg,SVXW9ufki_0JSFvS1hApwg,Food before movie,2012-01-22 22:37:19,0
n-_wD3k6Np8T5jxc9NojuQ,0WkPwMoI1HxSP8jicwQOOQ,Free pickle bar.,2014-05-10 17:03:25,0
fCvMnJU1Z-XhAjKg99wK3Q,exUsUJKliGHq_pjdHyc_zA,The guys in the Mile Post Pub (beer shop) always treat their regular customers very well.,2016-11-09 00:32:53,0
JeB5mKuuFsrigziQ4cy29g,EIeDtIG5WoD9Fv2ppF3Y-A,Shrimp feast - DELICIOUS!!!,2012-04-18 19:28:55,0
Of4XEg6o8uz3GcrH5RDXJw,OMpHvwN3cxkbldKbKskc5g,"Great food, excellent service not too pricey.*****",2017-09-10 15:22:54,0
xrmmUH09s8nwztau3rsdZg,27zKMgNsoSrQ-lwlVh7Ozg,They have trivia on Wednesday night and kids eat free on Wednesdays!,2017-07-27 03:02:44,0
4WyiSpTLhvTm0YyicbHoMA,-q4YqKsWJY6NtkQdnNeL1Q,Cute little place. The staff there was amazing and the food was great. Def going back,2014-04-06 16:40:10,0
WAdBTG2kVN0lh3WF4E_qSA,lBFJbU9F83W7rrjPF-LQYg,Good buffalo wings,2014-04-07 23:51:59,0
CANUU67cPvAd-eXFAghHoQ,RddG_iqsIhcnBG8vLqc_-A,This place is so good! Good ice cream and good coffee in the same place is hard to find.,2012-11-03 01:20:15,0
LkXNQQaIc5yrKu9Ap87RrA,YCHBSWYErsKAI9AXeoPxhQ,They have some pretty nice looking sandwiches.  First day open?  Maybe?,2017-05-03 01:30:45,0
WxkiBz9tSh7Khy8qnvvmXQ,ghLjxj4HoSHdflBEz2lIqA,Overpriced overhyped wannabe Whole Foods. Save your time and money and go elsewhere.,2015-05-16 19:52:02,0
jv0KSBZkHoojy6RkIc5SIw,nTEmSvz8_DK-iK3miQFCwA,Best Steamed Clams!,2014-09-20 21:43:31,0
dfdgxb5hl-xTk-mLB4l1ZQ,49ES_VGv2UlXCFe2m466hQ,Mulligatawny soup is delicious.,2012-07-07 18:26:47,0
TMSSIY5tMHSPUTYdkqLhOg,7rStfblbjKIH1q9eDghF9A,Great. Effing. Pizza. Period.,2017-12-28 16:48:12,0
lMY8NBPyzlPbbu-KBYfD9A,3CAPOtopHuk2W0tBPsTcGQ,Open every day,2015-12-13 18:22:16,1
rL5uMarIYnEMgDr09pafqg,4PY2rKHXo7DsRdHvJNwAvA,2/22/14 - closed for maintenance,2014-02-22 18:25:10,0
B8tJh4-D64eKuLL4ITnKVg,X1qPMjWzsU9DQbTPKbSoQQ,The sprinkle cupcake is my go to but tried the double chocolate tonight and wow they do it right!,2013-03-07 00:39:43,0
n7esJjs99aELHjbbL4JaQw,GST3wg-wej15vHeCvaXE6w,"Live music, communal seating, and meatloaf!",2018-05-25 12:16:49,0
OPasNeaR7MUYrMhwkddl_w,FyDQ8QKKjmBKagZ2GhNb8Q,Hands down best coffee experience in my life.,2018-06-05 21:56:11,0
hDAHaykkmgH_nxMFV_VgGQ,Eo0psaCr_gcty9QqyUy46Q,Yuk .,2017-05-25 02:54:59,0
3gmIlzJGLR4dZynIrP0OjQ,4IIAxlEz4HLZbAH6DzFnQw,Still the best dog in town!,2014-04-28 21:07:47,0
QLj9F2V2mZWEKQ1x0yODYA,He0fcp1LRP0HL5lwUqY8ZQ,This place closed 3/19/18,2018-03-31 23:45:34,0
BnBQ0UU9uSiI_0cbCZ4lsw,VHxvZ6TlLcCl23dokKl2xQ,Drummies!!!,2010-11-09 17:59:15,0
s9e8cbUpLK2Ai071GXKtSA,gebiRewfieSdtt17PTW6Zg,Here's a tip: Go to Arigato instead!,2012-06-19 00:58:25,0
yodclHU1yOCTqmieod4pzw,SVJJIoAiW3vHwoSpVnUcLQ,"After they remodeled and changed the menu I can now whole heartedly recommend this ""new"" pastiche. The mushroom soup, steak frites salad, Mac and cheese, bourbon salmon and ny strip are always very good and the soup is a triumph.",2014-04-01 00:28:06,0
dfdgxb5hl-xTk-mLB4l1ZQ,GaqcV1K44cTmrtOGYBmrpw,Having lunch with guys again at my favorite Thai restaurant!,2012-01-21 00:58:17,0
ZAaLsCbkJSL4FPyn6WSckg,0d1dpaZqcm7litFOJl7atA,"Stopped by today but there was a sign saying ""training in progress."" I called to see if they were still open to customers but after multiple calls they never answered. Hopefully I'll have better luck next time.",2015-01-07 22:40:34,0
UV41Cu3ZdhPaYCDa8uPL8g,BryQISFnkCdcJET-tpAx3w,BYO and very spacious for big groups,2016-07-17 19:44:05,0
5AxAbgMwJNhCXHfBceZsGA,4WdDY97x4GdMYtyk1KQMnw,My favorite place for pho in all of Uptown.,2017-01-04 20:42:45,0
aSwxF_LWqpyyhWu4qnYy3w,U0ICWpbd1C0GD9SpIv3bSA,Great place to share some family time,2016-03-19 22:40:01,0
muFrH-lTl7mIxPmQDTi7gQ,qNXAR7i6Tb3m0J0UBurj6g,Great food. The chia seeds dessert is a bit pricey at $4.25 .,2017-04-10 20:28:25,0
dqucQwA-CHWhUczwqIxKKg,7WZ5EGb-Xk_uxQTWc52P4w,Great place for friends to meet.cheap,2014-02-16 17:59:32,0
AHRrG3T1gJpHvtpZ-K0G_g,eyQL0pS7agcZtdKYQ-tJGw,Ahh the smell of brews as you enter the door!,2012-08-14 17:44:21,0
JZj0WlWyL1ZaH2h3g4ZUTg,hPE5YMQ3b6guHogth7qz1A,Ordered a torta... Their menu says it has guacamole and there's none : /,2016-07-28 01:48:09,0
htVXD_E-ylxQpkT57HSAhw,oThWInL6gUCt2d98fSIAfA,Sun king tapping 2nite,2012-01-19 23:10:00,0
2OPPq89LRawgFRyISi7wwA,RnURR_OfKGejCsEshpS0ww,We had to move inside because the music at Dukes next door was too loud and clashed with the music at Hula Bay.,2011-10-15 21:13:19,0
XEnjEtzG26IsWDtzySxypw,dhhq9NKmFAk7BxR6nuTfvQ,I really like this place,2011-03-02 00:52:02,0
5dQd0Y0EIfI4N3Q_-1GChw,no8Sj8Eflgka2LFdrYFG_Q,Brad's. Beef might be the best sandwich in Tucson !!!,2011-12-09 00:00:22,0
pwX4eN8cxy6eQDs7xhfN8g,-K0LoSCfh8i5U_y53Krepg,Great restaurants along Bay Street & the only Tiffany&Co in the Bay Area!,2013-07-28 16:09:23,0
xJ37rr3N8kXQ4-BXaJj3tA,6QWj8NrjhwPCzLOVWa6-CQ,Try a sampler. Good value and great way to check out their beers.,2014-12-06 01:59:19,0
X_DkwPTzdO_VWzUcbUXREg,jkGQQ4_LgJx3hwPtCFkzbQ,Frozen lemonade!!,2012-09-09 00:46:27,0
Eg-XlkLTqeIPklVyTDvjjg,b5hxsRw76UUXcotxlCipuQ,I think they use  rubber for their cheese..,2014-01-09 07:04:01,0
4ay-fdVks5WMerYL_htkGQ,jkGQQ4_LgJx3hwPtCFkzbQ,Dinner,2011-06-21 22:57:02,0
AvGJVv7Z3a0q1MJT1Ykd0w,4Ys7xbHfIKiCWRw2_7gJ-Q,Llanarch ftw!,2011-07-04 02:03:40,0
Ps14xpkRbEcYvLqErtOOtA,TWk5EC3H8FT9J3VpfmWWfw,"Great pizza, only downfall is lack of card with purchase of food.",2012-11-15 01:14:54,0
KDw1B6VZ-c0cSobzgRx06A,7Ljrtr65Q7-uX2Nl4I_7Iw,"Gemini smoothie : coconut , lychee, yogurt",2014-04-19 20:11:58,0
KxQmnCM-DkiMqRakl16-qg,_95ZY2UZrasSfuoDD_E1YA,"Cheap Chinese food fast. Tasty, but kind of a pain to get to unless you happen to be shopping at the Mall anyway. 

   Since I hate mall shopping, I'm limited to times I can send the young adult children in while I guard the parking space.",2015-02-15 03:46:42,0
JiUmz7l4rNz4-YmOj13i9g,Pxc8z7VOtkGNerrGvqzdHw,Wifi is really spotty here today.,2013-06-17 20:02:47,0
7f9thhnnVmjkt2TrwrUHaw,KOfgkk4O91DV320HhonBEw,Good food good service..loved biscuits..disliked the dumpling,2014-10-26 00:54:01,0
acLOor4HFm1IuyEfT08ECw,GUMVStVaJfWmCIpQA4TtHg,Had the take out. And all the rolls we got were awesome... can't wait to go back,2014-06-15 05:10:07,0
lGFROdyJ0U6biMsim-xScA,KhBUg5QhBYuK8RZAe5gDMQ,Or happy hour,2012-07-24 20:04:11,0
-PGIfIzYW5447ydpIapq6w,rIoYB0oURnPmou5bppJX6w,Great sushi and service,2018-04-26 17:57:22,0
eAjTEqqzps0yMJBrNz_fjg,f0-cC5OUb-O-HHPvrs5Ang,Love this place mid day. We've always had great service and the menu is filled with excellent selections.,2012-05-26 19:32:44,0
mNMr5cdNH3-cWv9LxKgh8A,xoG-zabIUFngEhic1PEajA,Drum picant! Shrimp cornbread,2010-12-19 03:23:30,0
N4FhWSvaebPX3HTT3LLCuA,eyQL0pS7agcZtdKYQ-tJGw,"Come in to the Tasting Room and sample the house, speciality, and seasonal beers (Thurs-Sat)",2012-05-03 16:19:50,0
Fne0NBSsuj8NvKyZD0RGGg,-batkL1-Uy3AREDdw3Dqtg,Mac and cheese wedges are good,2015-12-13 23:25:38,0
7L7oYXodgbjowfaIGHmDgQ,40ovn6SAc5c7v84bRzpB2Q,Pulled pork sandwich is very yummy. Also the rolls. So good!,2012-12-05 05:58:35,0
1mlghDrsmdaQN6fPHgAGuw,p1PQZFieSwQVd3PPtuaL8A,This place is yummy!,2013-08-30 23:17:50,0
TIftwnOoVEZWjLaznw_PGQ,6ewV-e7-39oqYUq3yZuIyw,Long wait times-- they should change their policy and let people share tables like they do in European restaurants,2012-03-11 16:47:03,0
60Jpw3Q81jgnrYOtl5voBQ,YQvVAKCpPcOJHwwrMad4KA,Awesome food....,2014-06-07 22:10:00,0
HpiZySvsFfCzxxAS7nk_bA,vXsiqMcEl-jZGV4Zt7bJtw,Don't miss the fried green tomatoes.,2011-08-08 02:50:04,0
JPhPZcdUXSSeplvPfW7Auw,EEQJ6wnHD0x1OM41ldTTWg,Mmmmm ordered the Moufaletto sandwich for takeout and it comes with free garlic bread,2015-07-13 21:40:06,0
bbt00DeGm_Ofk_7pF_VHrg,6PO3OlixvoZMJBlcBW_iRw,"House special banh mì Is delish. & cheap! $4! A little salty, but I'll be back. :)",2015-04-15 18:00:57,0
v1Az0XlHfAAZVwtYqqcfXw,VTx3qBeLMNFmBpcUFVNlQg,Yummy,2013-11-14 17:47:11,0
qjfMBIZpQT9DDtw_BWCopQ,_MkxgrzRIH6G3jRiFSHZuQ,"Grand opening is Saturday, July 23",2016-07-20 23:49:10,0
phKNHTaokisQkZ7qQbxryA,CMovGmSWFCjhOBOYiymetg,Yum coffee! Delicious carne asada.,2012-08-25 17:18:34,0
iceRf0nF7lW0Y6VIRfVREg,IrKk13yo5Wx8rAjlN-PZMQ,Get some hot chai tea today. Yum!,2013-05-07 21:41:48,0
MRrN6DH3QGCFcDv5RENYVg,pFwBaG-6kvrGgSRfIhgPKQ,It's across the street from San Nicola restaurant and bar.,2015-06-07 02:03:22,0
nlQGyti20c07rpTSYYoNZQ,fCDMLD21ypv1XZ_EyafCkQ,Just get the Pork! Don't bother with anything Chicken,2014-03-29 19:47:22,0
trBi48DGorxG5QumsCLG-A,9gObo5ltOMo6UgsaXaHPWA,"You don't need a reservation to sit in the lounge area. Just walk on in, head to the couch, and enjoy the view:)",2014-07-23 11:17:28,0
T6E9RTTtAYCy8bb9ThJLog,OXDo1mHlp2Io3CM6a1aB1w,Try the kimchi fried rice!,2014-02-14 01:11:10,0
UbvW9nvd_Fsbdg6C4TSUIg,jEasa4Sbzy4NdLyzPPgQyg,Bar is not on the 2nd floor. Lol,2016-10-26 22:05:03,0
_hPjqzQDiyw1-4U_IAETpg,TE2IEDNV0RcI6s1wTOP4fg,Bringing home some fresh chips,2012-11-01 20:01:00,0
V-3L8MrRqF7OeeqpHfboYA,emPRzbSwgwYojuzoElaBcg,Celebrating 4 years with Mrs F! These were our celebration gifts from the GM....seriously can't wait to type out this fantastical 5 star experience!!!,2013-12-19 02:03:56,0
cEBhfh_-yc05VRkmPa8YNg,U_NCpKQDf3z7qSBjvv4U0Q,All of the food we (a party of three) ordered was very good.,2017-04-18 02:09:04,0
XSlSBYjvAQ8EcoeXEv492g,4WdDY97x4GdMYtyk1KQMnw,The fresh ginger tea is life saving for sickness during this freakish weather and make sure to get a fried egg on the rice dishes or bahn mi. Delish!,2014-02-05 03:02:30,0
-C1ozBXY59CoIMwLpJ9bZw,DzBKbK7SvIi2lh0rsYUkhg,"Clear soup, Sweetheart roll, and green tea ice cream. Get there before 6pm on Fridays and Saturdays or be prepared to wait an hour minimum.",2015-05-28 19:03:18,0
N9Hr-9Gvr6FfpDAvgRTalw,T9pIor6yCiFrDVSGHbgW_g,The triple charged my credit card then gave me grief when I called.,2013-12-09 20:42:03,0
ivW0Vad81qJ8SIgqJ8p1Mw,BVLGDMTcCU-9-Rwp3M4l6Q,I love their food.... I had to go back today and get more food!!!,2013-12-30 22:20:10,0
ScuWOAFGiCSDkZPI4x5mAQ,jGMwf9HxBibzESJd8bdLiA,Love me some chili!!!!,2016-11-02 03:26:28,0
TfkQBgL65nl4-TeHhNKxoQ,ClIkpkKO-Es8MHlsfDOKMQ,Good,2018-05-11 16:23:35,0
y9B_A0ZCE0SO3ut4OkUtOQ,6ewV-e7-39oqYUq3yZuIyw,Fantastic food! Tip: don't come around peak times if you don't want to wait. Food is so good everyone wants to eat here.,2013-05-28 18:10:42,0
jc8xUrNwZRgXMSLr_qzAcA,AY-s2mqBkNZXMudyPwP8Ow,Just remodeled. So nice now!,2017-11-19 22:34:36,0
8Je5patGKZ1luuh1lznKQw,VJf43klnGMmKFSzYJ19vEg,Always consistent; always good!,2013-03-24 00:41:45,0
vaUNOkRYi9lFwaXmy-gksA,eyQL0pS7agcZtdKYQ-tJGw,"If you want to sample some of the best brews in Indy while kicking off your weekend with a bang, pull in here on a Friday evening starting around 4:30-5.",2013-06-18 20:19:20,0
-7-d8x5w5c9QolAMgPTKZg,yhGRai3h-Qt_co9-zwc2Sw,"Pay with the Level-up app on your phone, and you can earn discounts towards future purchases. Use me as a referal and we both get a $5 credit!",2012-11-15 14:38:59,0
VBp8pMpI-NeAiDFZz3D5Kg,f0-cC5OUb-O-HHPvrs5Ang,Best mussels around!!,2011-08-21 21:50:23,0
HAD1L-pThGjOdZl9HVO6Zg,O6FYbWunJPjC1uKfrscX-Q,Just a reliable fast food place for Korean in Kingsway Mall,2017-07-30 18:57:29,0
U-ItjSFjwPGBRBfw2HWOzA,U_NCpKQDf3z7qSBjvv4U0Q,Great place!!! So happy to find!! Food has enormous tastes.,2017-05-04 22:26:22,0
zotktGNVftpcEr3XoSIh7Q,i19wEwROtj7zBhOczEObTw,Merger with Starbucks now you can get Star rewards,2013-10-09 23:05:35,0
PEBErFLrFUuLXtTwamcGQA,O6M_pALqB_nf2OrKSpuqzQ,Bjc. Employees get a 15% discount when you show your ID!,2013-05-10 15:28:20,0
-xn6GDcukvxueQTsWSNBlQ,PtEpOKzGAdexlPeGCC3qsA,Good food,2016-07-20 03:29:21,0
kp7rky4EBsHCRkFEO23f6Q,CWdCNIJU4Kh480NV9dgQjw,Very cool place. Take a flight they are amazing.,2016-11-13 16:45:46,0
0oB6T_30B8oOHDhSuiXFqg,mEzH6V1ruMHJrgKuLGoi1g,"I tried the blueberry with vanilla excellent!!!  I love this place, this is my new favorite ice cream joint.",2014-03-11 19:04:32,0
h4R6fncPMTOOjlAg8gOhnQ,5p4p5DknrjuxIUDokYZE9w,strawberry cheesecake!!!,2013-11-22 23:50:37,0
YXqTp6EIzSSJ7QU8UjXmjg,k3sED9tpGEOtzhGxvcxTrw,Four words... Burrito in a bowl.,2011-07-01 02:01:10,0
rppTTi-kfF8-qyiArNemag,KUjsbkoFbw2lH4sqFZYneA,Open later than the rest!,2012-08-11 01:41:37,0
2dNlMmWXEvYJbO5l350tUQ,MpRXQzRJICsw7MQ9KHf5wA,Good place for fresh sushi,2011-02-10 22:22:54,0
91z9RokpfMdwbxkdAA3-nw,ehTKJRxy6csk5iiK_-pU1w,Avoid ordering Chicken Katsu. Too much breading.,2013-07-11 01:29:33,0
T9AtZPYC4W81rylyvOOmQQ,oQ5CPRt0R3AzFvcjNOqB1w,Open all day for July 4th,2012-07-04 22:09:06,0
kTNAQo8XNyAHuVjlWNVzvg,6jAY3-uTMLbq-RJfWliV1w,Reno 911 roll super tasty.,2012-05-04 03:22:21,0
GKQ0YNdIw7A1NH_mJCxtpw,GUMVStVaJfWmCIpQA4TtHg,One night stand roll is great!! They have many special rolls,2013-05-14 04:17:29,0
jFblpkCkO7hpEdlRhqyzHg,3ld-M9oahBBBBaSPm-zXnw,Great for happy hour,2017-04-14 21:18:48,0
t-nB38eHbeFuabXBdJMwvg,JIf1gHuAp_abYX7i1b2Y-w,"PINBALL MACHINE!!! Currently free until they work out the kinks, then 25 cents.",2015-04-10 03:03:07,0
UYgAC9mvMYc12Ufc5KVUnA,CnL9asvqi5hwXc1sj7bqig,Great center city sips!! Easy service here!,2011-06-22 21:37:37,0
7igTVTgqI3WiqZp8hrgaMA,gVWf1FBV59G8ltzQ0Nmchw,Out of rolls today :(,2012-06-24 19:41:00,0
G3h8pIclwUbuu3itJqF7ug,O4grjToHwGSIlbSHjQ1dQQ,"Love the lemon square, it's served warm and is delicious.",2014-01-30 23:47:25,0
5Y5KbsI5buMcNh2hTFaRpA,AFfCl78WtJcFpH-UEFG6fw,1/2 off select sushi on Wednesdays from 5-9:30!,2013-02-10 21:51:57,0
CEZMiWrgtF67m0GUm19ZJA,mBgaPljP3OYkl_vGKTyFNw,"Chilly day for outdoors dining. Mac & Cheese Pizza worth the goosebumps, tho!",2012-04-05 20:53:24,0
q5g3dj7DJAPks8p4vZUsHA,RPszRvgRQR5q7WMGhVNLCA,"Here's a quick tip....Tampa, get Wawa now!!!",2011-05-21 13:11:00,0
-WuUw9l7vmzU8ij9A-tl6Q,y9nVAyd9u-ofORtRZ1-ePQ,Great vegetarian restaurant with a cheap buffet for lunch!,2014-05-01 16:36:16,0
67MIlXhSlz1NoXGxRPFFwg,K59I711q4mFXw7ZBxdwBTg,A bar that's actually open on Christmas Day! Hooray!,2012-12-25 22:56:08,0
mCWR0MzqZE3sKB0mwLjLTw,zAz_ROUOX0s6_Z7N3gqbHw,Can they please turn down the bright lighting? It gives me a headache. Not cozy at all.,2016-10-12 23:04:22,0
YHJIMK_zVH_VY6HCY6bYvg,1KpNlu8VM8ukw3uOzmMFPA,"Music was way too loud to talk for a going away party, the apps were pretty awesome though!",2013-04-03 01:13:39,0
RazpBXUfxdN2jDemtXfy2g,p48ZHwv8GW7i35o6b6p21A,Try mixing a spicy dish with the chili cheese. It's a perfect way to cut back the burn without sacrificing flavor,2017-12-22 17:27:08,0
l_k2KhCIUbygJDTFyNhwAA,UjgqSqa4Biy34pHSEdwj_g,Gino's pizza is the bomb not like fast food pizza.,2017-07-27 20:30:10,0
BBdRlIK_eeFhdl4EL1pLAw,EDm3KWvGdERKcr3e2CPe1w,"Normally not offered but, Kaily hooked me up with a flight.",2016-08-29 00:00:36,0
zfD3xhVNkGJs-AOOSslqtQ,YvjGdHY7iAKv_ticIACnXQ,Sit near the fireplace that they have on a cold day,2014-01-08 17:42:29,0
aZzIV3C1M8cyUDg9wKeyFA,9b-LZWsj75mmfMYuChXDkg,"This place prides itself on pretense to a point its nauseating. Its my first time and not a great experience. After making a reservation as instructed online and via phone, it was not honored when I arrived. Only after making a stink was it resolved by placing me in a tight corner seat at the bar.",2012-06-23 03:12:38,0
KMmKDQEAK8ClGnHug_5H_g,ZW5RwyoMuAjXsAsrHxMv3w,"Wifi, ping pong, pool, shuffle board, darts, nice bathrooms, great beer selection, video poker, plenty tvs and great food!",2014-09-08 21:09:02,0
ztj0Iln1_ahMyDu9WXQNeA,DzBKbK7SvIi2lh0rsYUkhg,My new favorite spot for decent quality Sushi!  50% off dine in!!!,2013-09-11 20:56:13,0
8P6_dLE_BI4a4M2lzrtIPQ,mYRnVRgvG0Btcj6Oo0UV3A,Always good at Jim and Nicks,2013-09-03 00:04:29,0
_FbRykTYokfMSlkvwVxEQw,EAZT4FpI9pLxbDXvL8Dthg,The wings are amazing and the service is great,2013-03-13 06:52:18,0
A4YsDUocwpqCjtaMS32R6g,9owQxq3LTsi8cj5Qgmhl6A,Salad is included in the lunch buffet,2016-12-02 19:23:45,0
lv5yB7SU6BE4BbWvYj1OmQ,LNk6nq-kR7HMbAIsOx76Dw,Horrible sorry place is dirty. Take out even worse,2016-08-07 02:35:54,0
9dQk3_TbP4mXpw8zVRwgfw,_2px12u77r7E3LQ8vnDbLg,Avoid the first Friday mob...sneek a burrito,2012-05-04 22:34:46,0
0G-QF457q_0Z_jKqh6xWiA,4WdDY97x4GdMYtyk1KQMnw,Loads of vegan options (including pho). Simply the BEST Bahn Mi I've ever had. Love that the tofu is sliced thin.,2012-09-18 22:01:43,0
vx9y_DLZUe3vTs7z-u-7ew,mcyhSRV0kcO57QP7al2HGA,This was a sushi place before!!! New place so much better! ;),2016-08-28 21:11:00,0
